,Cantidad,Nemotecnico,Volumen,Ultimo Precio,Variacion%,Fecha
5800,1600000,HCOLSEL   ,17451400000,10908.0,1.46,2020-08-19
5801,683735,PFBCOLOM  ,17324524540,25100.0,-0.48,2020-08-19
5802,266512,BCOLOMBIA ,6772965520,25100.0,-1.65,2020-08-19
5803,7276527,PFAVAL    ,6356044639,879.0,1.74,2020-08-19
5804,1424670,CEMARGOS  ,6005718730,4290.0,2.63,2020-08-19
5805,259454,NUTRESA   ,5319812420,20580.0,0.68,2020-08-19
5806,231356,GRUPOSURA ,4848614520,21000.0,0.29,2020-08-19
5807,173568,PFDAVVNDA ,4707061460,27100.0,0.0,2020-08-19
5808,214204,ISA       ,4402981320,20340.0,-4.42,2020-08-19
5809,207392,GRUPOARGOS,2210701060,10660.0,1.33,2020-08-19
5810,126572,PFGRUPSURA,2157324860,16960.0,0.83,2020-08-19
5811,84198,CORFICOLCF,2148496540,25580.0,0.63,2020-08-19
5812,707544,GEB       ,1678620850,2380.0,0.21,2020-08-19
5813,9862901,PFAVH     ,1307488079,136.0,-22.29,2020-08-19
5814,163459,PFGRUPOARG,1295133290,7980.0,1.01,2020-08-19
5815,12009,BOGOTA    ,788641360,65860.0,0.58,2020-08-19
5816,161586,PFCEMARGOS,562151790,3500.0,1.74,2020-08-19
5817,129531,MINEROS   ,505717250,3915.0,-0.38,2020-08-19
5818,106924,CELSIA    ,467010890,4375.0,-0.11,2020-08-19
5819,42717,EXITO     ,466869220,11000.0,2.23,2020-08-19
5820,52720,PROMIGAS  ,359220760,6830.0,1.34,2020-08-19
5821,162179,CLH       ,288435900,1780.0,0.0,2020-08-19
5822,12006,PFCORFICOL,249193960,20840.0,1.66,2020-08-19
5823,21118,CNEC      ,217807920,10300.0,0.59,2020-08-19
5824,333798,CONCONCRET,114134734,345.0,4.23,2020-08-19
5825,8787374,ENKA      ,66653351,7.52,-1.18,2020-08-19
5826,5332,BVC       ,62650960,11780.0,0.0,2020-08-19
5827,795,GRUBOLIVAR,50260920,63100.0,0.16,2020-08-19
5828,108726,ETB       ,22579041,209.0,1.95,2020-08-19
5829,17000,ELCONDOR  ,17124180,1010.0,0.0,2020-08-19
5830,37823,BBVACOL   ,10749990,290.0,0.0,2020-08-19
5831,1300000,FABRICATO ,5600000,5.2,0.0,2020-08-19
5832,12192692,ECOPETROL ,26946880805,2220.0,0.91,2020-08-18
5833,967956,PFBCOLOM  ,24148085720,25220.0,0.64,2020-08-18
5834,483825,ISA       ,10063898420,21280.0,4.31,2020-08-18
5835,821129,ICOLCAP   ,9622004666,11769.0,0.68,2020-08-18
5836,275321,NUTRESA   ,5607637300,20440.0,0.69,2020-08-18
5837,219045,BCOLOMBIA ,5518786600,25520.0,1.51,2020-08-18
5838,3948594,PFAVAL    ,3410389422,864.0,-0.35,2020-08-18
5839,155086,GRUPOSURA ,3217420760,20940.0,2.15,2020-08-18
5840,201000,HCOLSEL   ,2161800000,10751.0,1.04,2020-08-18
5841,580377,GEB       ,1372110515,2375.0,0.64,2020-08-18
5842,117726,GRUPOARGOS,1225148340,10520.0,2.53,2020-08-18
5843,44871,PFDAVVNDA ,1215907260,27100.0,-0.07,2020-08-18
5844,69556,PFGRUPSURA,1172702720,16820.0,0.36,2020-08-18
5845,198388,CEMARGOS  ,817719080,4180.0,3.59,2020-08-18
5846,32195,CORFICOLCF,813715040,25420.0,0.0,2020-08-18
5847,3129497,PFAVH     ,579390726,175.0,-14.63,2020-08-18
5848,141051,MINEROS   ,554242675,3930.0,0.77,2020-08-18
5849,109183,CELSIA    ,475094650,4380.0,1.27,2020-08-18
5850,57035,PFGRUPOARG,450990760,7900.0,0.25,2020-08-18
5851,6163,BOGOTA    ,402954600,65480.0,0.74,2020-08-18
5852,107864,PFCEMARGOS,367495630,3440.0,-0.29,2020-08-18
5853,151135,CLH       ,268690285,1780.0,0.56,2020-08-18
5854,20717,EXITO     ,221021960,10760.0,1.89,2020-08-18
5855,19396,CNEC      ,200519320,10240.0,-0.58,2020-08-18
5856,19575,PROMIGAS  ,132520800,6740.0,-0.88,2020-08-18
5857,5493,PFCORFICOL,111752380,20500.0,-0.97,2020-08-18
5858,8042,BVC       ,93820600,11780.0,3.51,2020-08-18
5859,4520000,ENKA      ,34392000,7.61,-3.67,2020-08-18
5860,149001,ETB       ,30403879,205.0,3.02,2020-08-18
5861,3100,TERPEL    ,21167000,6830.0,-2.43,2020-08-18
5862,16080,GRUPOAVAL ,15356400,955.0,6.11,2020-08-18
5863,7925,ELCONDOR  ,7893300,1010.0,0.0,2020-08-18
5864,11768,CONCONCRET,3995680,331.0,0.0,2020-08-18
5865,505900,ICOLCAP   ,5902606960,11689.0,0.55,2020-08-14
5866,214655,PFBCOLOM  ,5371200600,25060.0,-0.56,2020-08-14
5867,2036156,ECOPETROL ,4460252080,2200.0,0.92,2020-08-14
5868,4434730,PFAVAL    ,3829879523,867.0,-0.34,2020-08-14
5869,156629,GRUPOSURA ,3183202380,20500.0,1.99,2020-08-14
5870,157645,ISA       ,3175080960,20400.0,2.51,2020-08-14
5871,81993,PFDAVVNDA ,2194260920,27120.0,1.27,2020-08-14
5872,209413,CNEC      ,2162622360,10300.0,1.78,2020-08-14
5873,371167,CEMARGOS  ,1488271300,4035.0,0.25,2020-08-14
5874,59138,BCOLOMBIA ,1482618600,25140.0,-1.41,2020-08-14
5875,60590,NUTRESA   ,1239950900,20300.0,-1.46,2020-08-14
5876,35163,PFGRUPSURA,594392860,16760.0,0.24,2020-08-14
5877,56507,GRUPOARGOS,581443320,10260.0,-1.35,2020-08-14
5878,218386,GEB       ,514586445,2360.0,0.0,2020-08-14
5879,14372,CORFICOLCF,362351080,25420.0,-0.24,2020-08-14
5880,45357,PFGRUPOARG,358348610,7880.0,-1.38,2020-08-14
5881,3378,BOGOTA    ,219484800,65000.0,0.06,2020-08-14
5882,42529,CELSIA    ,182666345,4325.0,0.93,2020-08-14
5883,102209,CLH       ,180556855,1770.0,0.0,2020-08-14
5884,742994,PFAVH     ,152032409,205.0,0.49,2020-08-14
5885,5516,PFCORFICOL,112586380,20700.0,-0.38,2020-08-14
5886,24657,MINEROS   ,95196375,3900.0,0.0,2020-08-14
5887,6679,EXITO     ,69824180,10560.0,1.15,2020-08-14
5888,19242,PFCEMARGOS,66085235,3450.0,1.17,2020-08-14
5889,940,GRUBOLIVAR,59220000,63000.0,-2.33,2020-08-14
5890,8640,PROMIGAS  ,58611220,6800.0,0.44,2020-08-14
5891,160130,CONCONCRET,52910276,331.0,-0.9,2020-08-14
5892,3639,BVC       ,41271980,11380.0,1.25,2020-08-14
5893,194686,ETB       ,38798800,199.0,-1.97,2020-08-14
5894,3513,TERPEL    ,24591000,7000.0,0.0,2020-08-14
5895,8891,ELCONDOR  ,8979910,1010.0,0.0,2020-08-14
5896,5125,GRUPOAVAL ,4612500,900.0,0.0,2020-08-14
5897,1268165,ICOLCAP   ,14723470995,11625.0,0.73,2020-08-13
5898,518448,PFDAVVNDA ,13741573820,26780.0,1.98,2020-08-13
5899,260068,PFBCOLOM  ,6527043800,25200.0,1.61,2020-08-13
5900,324277,GRUPOSURA ,6390315020,20100.0,3.08,2020-08-13
5901,2689853,ECOPETROL ,5908961810,2180.0,-2.02,2020-08-13
5902,203599,ISA       ,3995858900,19900.0,2.05,2020-08-13
5903,93654,BCOLOMBIA ,2375519960,25500.0,2.08,2020-08-13
5904,108539,NUTRESA   ,2232722820,20600.0,-0.39,2020-08-13
5905,1617132,PFAVAL    ,1399492407,870.0,0.93,2020-08-13
5906,555831,GEB       ,1312871990,2360.0,0.21,2020-08-13
5907,116745,GRUPOARGOS,1205028500,10400.0,0.78,2020-08-13
5908,34179,CORFICOLCF,858862620,25480.0,1.51,2020-08-13
5909,95069,PROMIGAS  ,637727000,6770.0,1.35,2020-08-13
5910,146354,CELSIA    ,629192940,4285.0,-0.7,2020-08-13
5911,159946,MINEROS   ,618642645,3900.0,0.0,2020-08-13
5912,139776,CEMARGOS  ,561448770,4025.0,0.5,2020-08-13
5913,312530,CLH       ,554406640,1770.0,-0.28,2020-08-13
5914,62375,PFGRUPOARG,493887010,7990.0,1.14,2020-08-13
5915,7259,BOGOTA    ,469769420,64960.0,0.93,2020-08-13
5916,22577,PFGRUPSURA,380368720,16720.0,-0.95,2020-08-13
5917,913515,CONCONCRET,305929899,334.0,-1.18,2020-08-13
5918,29507,CNEC      ,300882700,10120.0,-0.39,2020-08-13
5919,27172,PFCEMARGOS,92505160,3410.0,0.0,2020-08-13
5920,7220,BVC       ,81238480,11240.0,0.9,2020-08-13
5921,1080,GRUBOLIVAR,69643300,64500.0,0.0,2020-08-13
5922,5342,EXITO     ,55904960,10440.0,-1.32,2020-08-13
5923,181419,PFAVH     ,36866834,204.0,1.49,2020-08-13
5924,35754,ELCONDOR  ,35974435,1010.0,-0.49,2020-08-13
5925,139387,ETB       ,28334346,203.0,0.0,2020-08-13
5926,1207,PFCORFICOL,25065680,20780.0,2.36,2020-08-13
5927,9313,BBVACOL   ,2739900,290.0,0.0,2020-08-13
5928,200,TERPEL    ,1408000,7000.0,0.0,2020-08-13
5929,4,GRUPOAVAL ,3444,900.0,0.0,2020-08-13
5930,5649771,ECOPETROL ,12496291080,2225.0,2.77,2020-08-12
5931,465646,PFBCOLOM  ,11520275780,24800.0,-0.16,2020-08-12
5932,282886,ISA       ,5500861460,19500.0,0.1,2020-08-12
5933,391959,ICOLCAP   ,4524678996,11540.5,-0.75,2020-08-12
5934,1798260,GEB       ,4205443740,2355.0,0.64,2020-08-12
5935,55178,PFDAVVNDA ,1456459380,26260.0,-0.3,2020-08-12
5936,1353643,PFAVAL    ,1166921117,862.0,0.23,2020-08-12
5937,43262,BCOLOMBIA ,1075477760,24980.0,0.81,2020-08-12
5938,52785,GRUPOSURA ,1022700320,19500.0,0.93,2020-08-12
5939,239323,CEMARGOS  ,958987110,4005.0,0.13,2020-08-12
5940,32066,CORFICOLCF,805761580,25100.0,-0.32,2020-08-12
5941,172762,CELSIA    ,737418470,4315.0,0.94,2020-08-12
5942,10401,BOGOTA    ,665956360,64360.0,-0.16,2020-08-12
5943,65160,CNEC      ,659063540,10160.0,0.99,2020-08-12
5944,65287,PFGRUPOARG,517388920,7900.0,-1.5,2020-08-12
5945,1420232,CONCONCRET,485693777,338.0,-3.43,2020-08-12
5946,43192,GRUPOARGOS,444603460,10320.0,0.39,2020-08-12
5947,21534,NUTRESA   ,443577800,20680.0,0.1,2020-08-12
5948,68903,MINEROS   ,268213920,3900.0,0.52,2020-08-12
5949,10515,PFGRUPSURA,175538080,16880.0,1.93,2020-08-12
5950,6401,PFCORFICOL,130572520,20300.0,-2.12,2020-08-12
5951,585977,ETB       ,119614015,203.0,-0.98,2020-08-12
5952,67326,CLH       ,119069625,1775.0,0.85,2020-08-12
5953,404500,PFAVH     ,81488500,201.0,-0.99,2020-08-12
5954,7946,PROMIGAS  ,52639100,6680.0,2.61,2020-08-12
5955,14516,PFCEMARGOS,49435100,3410.0,1.79,2020-08-12
5956,123500,POPULAR   ,34580000,280.0,-3.45,2020-08-12
5957,1368,BVC       ,15326320,11140.0,0.0,2020-08-12
5958,6150,GRUPOAVAL ,5535000,900.0,0.0,2020-08-12
5959,500,EXITO     ,5210000,10580.0,0.0,2020-08-12
5960,724331,PFBCOLOM  ,18339103260,24840.0,-1.82,2020-08-11
5961,5764333,ECOPETROL ,12596847495,2165.0,-1.14,2020-08-11
5962,946198,ICOLCAP   ,11022853283,11628.0,0.24,2020-08-11
5963,305005,PFDAVVNDA ,8102464820,26340.0,-2.44,2020-08-11
5964,382147,ISA       ,7446322240,19480.0,0.62,2020-08-11
5965,5398624,PFAVAL    ,4662231173,860.0,0.47,2020-08-11
5966,130620,BCOLOMBIA ,3296840200,24780.0,-2.44,2020-08-11
5967,160445,GRUPOSURA ,3148199200,19320.0,-2.82,2020-08-11
5968,632812,CEMARGOS  ,2531430950,4000.0,-0.25,2020-08-11
5969,522068,CELSIA    ,2236172025,4275.0,1.3,2020-08-11
5970,103896,NUTRESA   ,2148133040,20660.0,-0.58,2020-08-11
5971,316311,MINEROS   ,1244608480,3880.0,-3.0,2020-08-11
5972,434724,GEB       ,1017218785,2340.0,0.65,2020-08-11
5973,57869,PFGRUPSURA,970987540,16560.0,-2.36,2020-08-11
5974,93283,GRUPOARGOS,961043200,10280.0,-0.19,2020-08-11
5975,2135888,CONCONCRET,768313065,350.0,-5.66,2020-08-11
5976,64564,CNEC      ,652083300,10060.0,-1.37,2020-08-11
5977,280586,CLH       ,491760770,1760.0,-0.85,2020-08-11
5978,15147,CORFICOLCF,383105500,25180.0,0.56,2020-08-11
5979,5460,BOGOTA    ,351904420,64460.0,0.19,2020-08-11
5980,28327,EXITO     ,296868320,10580.0,2.32,2020-08-11
5981,12516,PFCORFICOL,256108380,20740.0,1.87,2020-08-11
5982,29081,PFGRUPOARG,234452150,8020.0,-0.62,2020-08-11
5983,69713,PFCEMARGOS,233352255,3350.0,-2.62,2020-08-11
5984,10000,HCOLSEL   ,106400000,10640.0,0.88,2020-08-11
5985,337400,POPULAR   ,97846000,290.0,3.57,2020-08-11
5986,13681,PROMIGAS  ,89824700,6510.0,-1.36,2020-08-11
5987,272040,ETB       ,55602890,205.0,0.0,2020-08-11
5988,237616,PFAVH     ,48030719,203.0,3.05,2020-08-11
5989,46450,ELCONDOR  ,46207100,1015.0,4.1,2020-08-11
5990,3526,BVC       ,39274020,11140.0,1.27,2020-08-11
5991,3928,CARTON    ,38690800,9850.0,0.0,2020-08-11
5992,2800,TERPEL    ,19600000,7000.0,0.0,2020-08-11
5993,251,GASNATURAL,18242680,72680.0,-0.03,2020-08-11
5994,170,GRUBOLIVAR,10963500,64500.0,0.0,2020-08-11
5995,224037,FABRICATO ,952157,5.2,0.0,2020-08-11
5996,658,GRUPOAVAL ,562590,900.0,0.0,2020-08-11
5997,909485,PFBCOLOM  ,22464436360,25300.0,2.35,2020-08-10
5998,342211,BCOLOMBIA ,8529247020,25400.0,1.6,2020-08-10
5999,4345290,PFAVAL    ,3717120551,856.0,0.0,2020-08-10
6000,818180,ECOPETROL ,1791670080,2190.0,0.92,2020-08-10
6001,140635,ICOLCAP   ,1631012899,11600.0,0.56,2020-08-10
6002,367684,CEMARGOS  ,1474963520,4010.0,-0.62,2020-08-10
6003,65066,NUTRESA   ,1353142000,20780.0,0.39,2020-08-10
6004,68927,ISA       ,1342825600,19360.0,-1.73,2020-08-10
6005,261803,MINEROS   ,1043459990,4000.0,-1.36,2020-08-10
6006,28340,PFDAVVNDA ,760657000,27000.0,0.3,2020-08-10
6007,26510,GRUPOSURA ,523641100,19880.0,0.71,2020-08-10
6008,6879,BOGOTA    ,439988440,64340.0,0.59,2020-08-10
6009,42029,GRUPOARGOS,433690060,10300.0,-0.58,2020-08-10
6010,156834,GEB       ,365457135,2325.0,-0.64,2020-08-10
6011,9222,CORFICOLCF,232311660,25040.0,-3.4,2020-08-10
6012,124533,CLH       ,221935955,1775.0,0.0,2020-08-10
6013,48575,PFCEMARGOS,166467070,3440.0,0.29,2020-08-10
6014,7650,PFGRUPSURA,128791980,16960.0,-0.24,2020-08-10
6015,567014,PFAVH     ,113543033,197.0,-3.9,2020-08-10
6016,9426,CNEC      ,95993920,10200.0,0.59,2020-08-10
6017,13753,PROMIGAS  ,90920510,6600.0,-1.2,2020-08-10
6018,4121,PFCORFICOL,84310740,20360.0,-0.68,2020-08-10
6019,10363,CELSIA    ,43841000,4220.0,-1.75,2020-08-10
6020,187402,ETB       ,38536775,205.0,0.0,2020-08-10
6021,99750,CONCONCRET,37078838,371.0,-1.07,2020-08-10
6022,4583,PFGRUPOARG,37052030,8070.0,-2.06,2020-08-10
6023,25000,ELCONDOR  ,24375000,975.0,-1.71,2020-08-10
6024,2480000,ENKA      ,19592000,7.9,-1.25,2020-08-10
6025,1077,EXITO     ,11142400,10340.0,0.19,2020-08-10
6026,5000,GRUPOAVAL ,4500000,900.0,0.0,2020-08-10
6027,310,BVC       ,3403800,11000.0,0.0,2020-08-10
6028,145,TERPEL    ,1022250,7000.0,0.0,2020-08-10
6029,2269116,PFBCOLOM  ,56204074340,24720.0,-1.59,2020-08-06
6030,3797025,ECOPETROL ,8276507095,2170.0,-1.36,2020-08-06
6031,9327862,PFAVAL    ,7966364993,856.0,-0.58,2020-08-06
6032,292207,BCOLOMBIA ,7299591780,25000.0,-1.34,2020-08-06
6033,1498147,CEMARGOS  ,5963244465,4035.0,6.18,2020-08-06
6034,177756,NUTRESA   ,3635215220,20700.0,2.07,2020-08-06
6035,278709,ICOLCAP   ,3215092391,11535.0,-0.1,2020-08-06
6036,155261,GRUPOSURA ,3060250820,19740.0,1.65,2020-08-06
6037,585901,MINEROS   ,2353888410,4055.0,2.01,2020-08-06
6038,77100,PFDAVVNDA ,2029237220,26920.0,1.2,2020-08-06
6039,97594,ISA       ,1908930380,19700.0,2.6,2020-08-06
6040,73675,CORFICOLCF,1896302460,25920.0,0.08,2020-08-06
6041,112834,GRUPOARGOS,1173724940,10360.0,0.0,2020-08-06
6042,42751,PFCORFICOL,877742720,20500.0,-2.19,2020-08-06
6043,49805,PFGRUPSURA,835728220,17000.0,1.8,2020-08-06
6044,271923,GEB       ,635961925,2340.0,0.0,2020-08-06
6045,126440,PFCEMARGOS,437807425,3430.0,0.59,2020-08-06
6046,41718,CNEC      ,425599140,10140.0,-1.74,2020-08-06
6047,195518,CLH       ,342044080,1775.0,2.31,2020-08-06
6048,26089,PFGRUPOARG,213600750,8240.0,1.48,2020-08-06
6049,3260,GRUBOLIVAR,207827820,64500.0,0.03,2020-08-06
6050,2374,BOGOTA    ,150744340,63960.0,1.11,2020-08-06
6051,32217,CELSIA    ,137731140,4295.0,1.06,2020-08-06
6052,587621,PFAVH     ,120028789,205.0,3.54,2020-08-06
6053,527858,ETB       ,108427098,205.0,-2.38,2020-08-06
6054,7240,PROMIGAS  ,47892800,6680.0,1.21,2020-08-06
6055,3079,EXITO     ,31893760,10320.0,0.0,2020-08-06
6056,2566,BVC       ,28231360,11000.0,0.55,2020-08-06
6057,79819,BBVACOL   ,22970768,290.0,-4.29,2020-08-06
6058,49877,CONCONCRET,18728875,375.0,-2.09,2020-08-06
6059,2232000,FABRICATO ,11556400,5.2,4.84,2020-08-06
6060,1400,TERPEL    ,9800000,7000.0,0.57,2020-08-06
6061,1000000,ENKA      ,8230000,8.0,0.0,2020-08-06
6062,876010,PFBCOLOM  ,21981525720,25120.0,0.24,2020-08-05
6063,9774071,ECOPETROL ,21827078680,2200.0,0.23,2020-08-05
6064,1390929,ICOLCAP   ,16053208613,11547.0,0.68,2020-08-05
6065,198337,GRUPOSURA ,3840968040,19420.0,3.3,2020-08-05
6066,182094,NUTRESA   ,3708180040,20280.0,0.4,2020-08-05
6067,134831,BCOLOMBIA ,3393850760,25340.0,1.36,2020-08-05
6068,3396325,PFAVAL    ,2935701254,861.0,-0.12,2020-08-05
6069,106050,CORFICOLCF,2746157740,25900.0,0.39,2020-08-05
6070,195888,GRUPOARGOS,2014780060,10360.0,1.57,2020-08-05
6071,501776,CEMARGOS  ,1904971310,3800.0,1.88,2020-08-05
6072,693773,GEB       ,1608934750,2340.0,0.86,2020-08-05
6073,82285,ISA       ,1583151500,19200.0,0.52,2020-08-05
6074,395491,MINEROS   ,1576964710,3975.0,1.53,2020-08-05
6075,120000,HCOLSEL   ,1266290000,10547.0,-0.64,2020-08-05
6076,112401,CNEC      ,1155555620,10320.0,1.18,2020-08-05
6077,60614,PFGRUPSURA,992497380,16700.0,3.09,2020-08-05
6078,36975,PFDAVVNDA ,988056420,26600.0,-0.15,2020-08-05
6079,56179,CELSIA    ,236271290,4250.0,1.07,2020-08-05
6080,110998,CLH       ,194616740,1735.0,-1.14,2020-08-05
6081,28340,PROMIGAS  ,185189440,6600.0,1.23,2020-08-05
6082,2650,BOGOTA    ,167880320,63260.0,1.22,2020-08-05
6083,41053,PFCEMARGOS,139542105,3410.0,1.64,2020-08-05
6084,5970,PFCORFICOL,125230800,20960.0,0.48,2020-08-05
6085,14313,PFGRUPOARG,115003930,8120.0,1.5,2020-08-05
6086,2700,OCCIDENTE ,91800000,34000.0,-1.45,2020-08-05
6087,265538,PFAVH     ,52196924,198.0,1.54,2020-08-05
6088,4483,EXITO     ,46431820,10320.0,0.19,2020-08-05
6089,155951,ETB       ,32441260,210.0,0.48,2020-08-05
6090,30000,ELCONDOR  ,29760000,992.0,-1.29,2020-08-05
6091,205,GRUBOLIVAR,13218400,64480.0,1.51,2020-08-05
6092,1030,TERPEL    ,7168800,6960.0,-0.57,2020-08-05
6093,15706,CONCONCRET,5936006,383.0,0.0,2020-08-05
6094,5050,GRUPOAVAL ,4545000,900.0,0.0,2020-08-05
6095,10000,BBVACOL   ,3080000,303.0,0.0,2020-08-05
6096,7974,POPULAR   ,2312460,280.0,0.0,2020-08-05
6097,984923,PFBCOLOM  ,24852217500,25060.0,-2.19,2020-08-04
6098,11020072,ECOPETROL ,24287682250,2195.0,2.57,2020-08-04
6099,604031,PFDAVVNDA ,16462421600,26640.0,-2.99,2020-08-04
6100,478701,NUTRESA   ,9766580020,20200.0,-0.79,2020-08-04
6101,785700,ICOLCAP   ,9079582540,11469.0,-0.84,2020-08-04
6102,303038,BCOLOMBIA ,7633410840,25000.0,-2.42,2020-08-04
6103,8034553,PFAVAL    ,6954274024,862.0,0.0,2020-08-04
6104,264838,ISA       ,5067841500,19100.0,0.63,2020-08-04
6105,238463,GRUPOSURA ,4552959300,18800.0,-2.08,2020-08-04
6106,1715874,GEB       ,3931826000,2320.0,0.65,2020-08-04
6107,117109,CORFICOLCF,3003113580,25800.0,0.94,2020-08-04
6108,232303,CNEC      ,2371997940,10200.0,0.2,2020-08-04
6109,327067,CELSIA    ,1370317680,4205.0,1.57,2020-08-04
6110,118224,EXITO     ,1217711280,10300.0,0.0,2020-08-04
6111,290451,CEMARGOS  ,1097376210,3730.0,-2.86,2020-08-04
6112,15920,BOGOTA    ,997056760,62500.0,-1.11,2020-08-04
6113,80065,GRUPOARGOS,819850400,10200.0,-1.54,2020-08-04
6114,97947,PROMIGAS  ,638435630,6520.0,0.0,2020-08-04
6115,19622,PFCORFICOL,412652820,20860.0,-2.07,2020-08-04
6116,23046,PFGRUPSURA,375889940,16200.0,-1.22,2020-08-04
6117,83332,MINEROS   ,324797745,3915.0,1.56,2020-08-04
6118,31856,PFGRUPOARG,255932160,8000.0,-0.99,2020-08-04
6119,91871,CLH       ,162097785,1755.0,-2.5,2020-08-04
6120,657595,PFAVH     ,131926181,195.0,-1.52,2020-08-04
6121,88458,ELCONDOR  ,88701356,1005.0,-0.99,2020-08-04
6122,21579,PFCEMARGOS,72476635,3355.0,0.15,2020-08-04
6123,3801,BVC       ,41589140,10940.0,0.0,2020-08-04
6124,173772,ETB       ,36079984,209.0,0.0,2020-08-04
6125,264,GRUBOLIVAR,16769280,63520.0,-0.03,2020-08-04
6126,1128,TERPEL    ,7932790,7000.0,0.0,2020-08-04
6127,260000,FABRICATO ,1170000,4.96,0.0,2020-08-04
6128,15750884,ECOPETROL ,33773807215,2140.0,2.88,2020-08-03
6129,1059865,PFBCOLOM  ,27649867120,25620.0,-3.32,2020-08-03
6130,815585,BCOLOMBIA ,21332067740,25620.0,-4.4,2020-08-03
6131,2234151,CEMARGOS  ,8572893810,3840.0,4.92,2020-08-03
6132,8790747,PFAVAL    ,7659676353,862.0,-0.92,2020-08-03
6133,255949,ISA       ,4900045960,18980.0,-1.15,2020-08-03
6134,151337,PFDAVVNDA ,4163219260,27460.0,-0.51,2020-08-03
6135,179809,NUTRESA   ,3694411740,20360.0,0.79,2020-08-03
6136,167294,GRUPOSURA ,3242308280,19200.0,-1.03,2020-08-03
6137,295407,GRUPOARGOS,3061498060,10360.0,1.57,2020-08-03
6138,294781,EXITO     ,3039397740,10300.0,0.0,2020-08-03
6139,1247243,GEB       ,2880606585,2305.0,0.66,2020-08-03
6140,311140,PFGRUPOARG,2516948010,8080.0,4.39,2020-08-03
6141,38536,BOGOTA    ,2441582520,63200.0,1.8,2020-08-03
6142,127248,PFGRUPSURA,2095530000,16400.0,0.49,2020-08-03
6143,193329,CNEC      ,1939484750,10180.0,3.98,2020-08-03
6144,291058,PROMIGAS  ,1898250110,6520.0,0.0,2020-08-03
6145,106000,ICOLCAP   ,1228930000,11566.5,-1.14,2020-08-03
6146,94000,HCOLSEL   ,997810000,10615.0,-2.69,2020-08-03
6147,31188,PFCORFICOL,665947540,21300.0,-4.91,2020-08-03
6148,185166,PFCEMARGOS,623053380,3350.0,5.85,2020-08-03
6149,226738,CLH       ,404707340,1800.0,1.69,2020-08-03
6150,99662,MINEROS   ,383456505,3855.0,1.45,2020-08-03
6151,73902,CELSIA    ,307477580,4140.0,-1.55,2020-08-03
6152,11544,CORFICOLCF,294572740,25560.0,2.65,2020-08-03
6153,724815,ETB       ,150267688,209.0,4.5,2020-08-03
6154,561452,PFAVH     ,110153756,198.0,7.03,2020-08-03
6155,6006,BVC       ,65794560,10940.0,-0.55,2020-08-03
6156,660,GRUBOLIVAR,42065900,63540.0,-2.96,2020-08-03
6157,17650,ELCONDOR  ,17669800,1015.0,2.01,2020-08-03
6158,2045,TERPEL    ,14296200,7000.0,0.14,2020-08-03
6159,19006,BBVACOL   ,5511740,303.0,0.0,2020-08-03
6160,620000,ENKA      ,4817400,8.0,0.0,2020-08-03
6161,5600,CONCONCRET,2176470,383.0,0.0,2020-08-03
6162,192307,FABRICATO ,999996,4.96,0.0,2020-08-03
6163,6197234,PFBCOLOM  ,163932485580,26500.0,0.23,2020-07-31
6164,3073692,BCOLOMBIA ,82121409480,26800.0,1.52,2020-07-31
6165,24437213,ECOPETROL ,51274972535,2080.0,-5.24,2020-07-31
6166,1853011,ISA       ,35573007760,19200.0,-1.03,2020-07-31
6167,1230069,GRUPOSURA ,23876622880,19400.0,-1.42,2020-07-31
6168,9734659,GEB       ,22309527835,2290.0,-2.55,2020-07-31
6169,2129493,CNEC      ,20874587430,9790.0,-3.07,2020-07-31
6170,2036415,GRUPOARGOS,20774434300,10200.0,-1.54,2020-07-31
6171,897669,PFCORFICOL,20113780880,22400.0,-0.36,2020-07-31
6172,903936,NUTRESA   ,18285418520,20200.0,-1.46,2020-07-31
6173,20250993,PFAVAL    ,17635116629,870.0,-1.14,2020-07-31
6174,3291240,CEMARGOS  ,12105702710,3660.0,-9.85,2020-07-31
6175,315652,PFDAVVNDA ,8715969640,27600.0,-0.72,2020-07-31
6176,1792938,CELSIA    ,7536402260,4205.0,-1.75,2020-07-31
6177,298160,CORFICOLCF,7442940460,24900.0,-4.23,2020-07-31
6178,1004562,PROMIGAS  ,6560710860,6520.0,-9.7,2020-07-31
6179,365761,PFGRUPSURA,5971224420,16320.0,-1.09,2020-07-31
6180,82032,BOGOTA    ,5133482340,62080.0,-6.65,2020-07-31
6181,20813053,ETB       ,4172523276,200.0,-9.5,2020-07-31
6182,509907,PFGRUPOARG,3976056800,7740.0,-10.0,2020-07-31
6183,544459,MINEROS   ,2083792210,3800.0,-2.44,2020-07-31
6184,174694,ICOLCAP   ,2047128040,11700.0,-2.3,2020-07-31
6185,608168,PFCEMARGOS,1970823680,3165.0,-9.96,2020-07-31
6186,119785,BVC       ,1315985380,11000.0,0.0,2020-07-31
6187,391757,CLH       ,701913795,1770.0,-2.75,2020-07-31
6188,42801,EXITO     ,440329980,10300.0,0.0,2020-07-31
6189,993640,PFAVH     ,179469493,185.0,0.0,2020-07-31
6190,12000,TERPEL    ,84071000,6990.0,-1.13,2020-07-31
6191,67700,ELCONDOR  ,67560000,995.0,-0.5,2020-07-31
6192,140000,CONCONCRET,53753000,383.0,-1.79,2020-07-31
